x_c,y_c,Ri,rho,u,v,p,T
-0.0619028,0.140448,0,0.116124,208.331,0,10000,300
-0.0587359,0.141801,0,0.116124,208.331,0,10000,300
-0.0555394,0.143083,0,0.116124,208.331,0,10000,300
-0.0523149,0.144293,0,0.116124,208.331,0,10000,300
-0.049064,0.145431,0,0.116124,208.331,0,10000,300
-0.0457885,0.146495,0,0.116124,208.331,0,10000,300
-0.0424898,0.147485,0,0.116124,208.331,0,10000,300
-0.0391699,0.148402,0,0.116124,208.331,0,10000,300
-0.0358302,0.149244,0,0.116124,208.331,0,10000,300
-0.0324724,0.15001,0,0.116124,208.331,0,10000,300
-0.0290983,0.150701,0,0.116124,208.331,0,10000,300
-0.0257095,0.151315,0,0.116124,208.331,0,10000,300
-0.0223078,0.151855,0,0.116124,208.331,0,10000,300
-0.0188949,0.152317,0,0.116124,208.331,0,10000,300
-0.0154725,0.152702,0,0.116124,208.331,0,10000,300
-0.0120422,0.153011,0,0.116124,208.331,0,10000,300
-0.00860594,0.153243,0,0.116124,208.331,0,10000,300
-0.00516529,0.153397,0,0.116124,208.331,0,10000,300
-0.00172205,0.153475,0,0.116124,208.331,0,10000,300
-0.127895,0.00143504,0,0.116124,208.331,0,10000,300
-0.127831,0.0043044,0,0.116124,208.331,0,10000,300
-0.127702,0.00717159,0,0.116124,208.331,0,10000,300
-0.127509,0.0100352,0,0.116124,208.331,0,10000,300
-0.127252,0.0128937,0,0.116124,208.331,0,10000,300
-0.126931,0.0157457,0,0.116124,208.331,0,10000,300
-0.126545,0.0185899,0,0.116124,208.331,0,10000,300
-0.126096,0.0214246,0,0.116124,208.331,0,10000,300
-0.125584,0.0242485,0,0.116124,208.331,0,10000,300
-0.125008,0.0270603,0,0.116124,208.331,0,10000,300
-0.124369,0.0298584,0,0.116124,208.331,0,10000,300
-0.123668,0.0326415,0,0.116124,208.331,0,10000,300
-0.122904,0.0354081,0,0.116124,208.331,0,10000,300
-0.122079,0.038157,0,0.116124,208.331,0,10000,300
-0.121192,0.0408866,0,0.116124,208.331,0,10000,300
-0.120244,0.0435956,0,0.116124,208.331,0,10000,300
-0.119236,0.0462827,0,0.116124,208.331,0,10000,300
-0.118167,0.0489465,0,0.116124,208.331,0,10000,300
-0.117039,0.0515856,0,0.116124,208.331,0,10000,300
-0.115852,0.0541987,0,0.116124,208.331,0,10000,300
-0.114607,0.0567846,0,0.116124,208.331,0,10000,300
-0.113304,0.0593418,0,0.116124,208.331,0,10000,300
-0.111944,0.0618692,0,0.116124,208.331,0,10000,300
-0.110527,0.0643655,0,0.116124,208.331,0,10000,300
-0.109056,0.0668293,0,0.116124,208.331,0,10000,300
-0.107529,0.0692594,0,0.116124,208.331,0,10000,300
-0.105947,0.0716547,0,0.116124,208.331,0,10000,300
-0.104313,0.0740139,0,0.116124,208.331,0,10000,300
-0.102626,0.0763359,0,0.116124,208.331,0,10000,300
-0.100887,0.0786194,0,0.116124,208.331,0,10000,300
-0.0990979,0.0808633,0,0.116124,208.331,0,10000,300
-0.0972583,0.0830665,0,0.116124,208.331,0,10000,300
-0.09537,0.0852279,0,0.116124,208.331,0,10000,300
-0.0934338,0.0873464,0,0.116124,208.331,0,10000,300
-0.0914504,0.0894208,0,0.116124,208.331,0,10000,300
-0.0894209,0.0914504,0,0.116124,208.331,0,10000,300
-0.0873464,0.0934338,0,0.116124,208.331,0,10000,300
-0.0852279,0.09537,0,0.116124,208.331,0,10000,300
-0.0830665,0.0972583,0,0.116124,208.331,0,10000,300
-0.0808633,0.0990979,0,0.116124,208.331,0,10000,300
-0.0786194,0.100887,0,0.116124,208.331,0,10000,300
-0.0763359,0.102626,0,0.116124,208.331,0,10000,300
-0.0740139,0.104313,0,0.116124,208.331,0,10000,300
-0.0716547,0.105947,0,0.116124,208.331,0,10000,300
-0.0692594,0.107529,0,0.116124,208.331,0,10000,300
-0.0668293,0.109056,0,0.116124,208.331,0,10000,300
-0.0643655,0.110527,0,0.116124,208.331,0,10000,300
-0.0618692,0.111944,0,0.116124,208.331,0,10000,300
-0.0593418,0.113304,0,0.116124,208.331,0,10000,300
-0.0567846,0.114607,0,0.116124,208.331,0,10000,300
-0.0541988,0.115852,0,0.116124,208.331,0,10000,300
-0.0515856,0.117039,0,0.116124,208.331,0,10000,300
-0.0489465,0.118167,0,0.116124,208.331,0,10000,300
-0.0462827,0.119236,0,0.116124,208.331,0,10000,300
-0.0435956,0.120244,0,0.116124,208.331,0,10000,300
-0.0408866,0.121192,0,0.116124,208.331,0,10000,300
-0.038157,0.122079,0,0.116124,208.331,0,10000,300
-0.0354081,0.122904,0,0.116124,208.331,0,10000,300
-0.0326415,0.123668,0,0.116124,208.331,0,10000,300
-0.0298584,0.124369,0,0.116124,208.331,0,10000,300
-0.0270603,0.125008,0,0.116124,208.331,0,10000,300
-0.0242486,0.125584,0,0.116124,208.331,0,10000,300
-0.0214246,0.126096,0,0.116124,208.331,0,10000,300
-0.0185899,0.126545,0,0.116124,208.331,0,10000,300
-0.0157457,0.126931,0,0.116124,208.331,0,10000,300
-0.0128937,0.127252,0,0.116124,208.331,0,10000,300
-0.0100352,0.127509,0,0.116124,208.331,0,10000,300
-0.00717159,0.127702,0,0.116124,208.331,0,10000,300
-0.0043044,0.127831,0,0.116124,208.331,0,10000,300
-0.00143504,0.127895,0,0.116124,208.331,0,10000,300
-0.106579,0.00119587,0,0.116124,208.331,0,10000,300
-0.106526,0.00358699,0,0.116124,208.331,0,10000,300
-0.106418,0.00597631,0,0.116124,208.331,0,10000,300
-0.106257,0.00836263,0,0.116124,208.331,0,10000,300
-0.106043,0.0107447,0,0.116124,208.331,0,10000,300
-0.105775,0.0131214,0,0.116124,208.331,0,10000,300
-0.105454,0.0154915,0,0.116124,208.331,0,10000,300
-0.10508,0.0178538,0,0.116124,208.331,0,10000,300
-0.104653,0.0202071,0,0.116124,208.331,0,10000,300
-0.104173,0.0225502,0,0.116124,208.331,0,10000,300
-0.103641,0.024882,0,0.116124,208.331,0,10000,300
-0.103056,0.0272012,0,0.116124,208.331,0,10000,300
-0.10242,0.0295068,0,0.116124,208.331,0,10000,300
-0.101732,0.0317974,0,0.116124,208.331,0,10000,300
-0.100993,0.0340721,0,0.116124,208.331,0,10000,300
-0.100203,0.0363296,0,0.116124,208.331,0,10000,300
-0.0993629,0.0385689,0,0.116124,208.331,0,10000,300
-0.0984724,0.0407887,0,0.116124,208.331,0,10000,300
-0.0975324,0.0429879,0,0.116124,208.331,0,10000,300
-0.0965433,0.0451655,0,0.116124,208.331,0,10000,300
-0.0955056,0.0473204,0,0.116124,208.331,0,10000,300
-0.0944198,0.0494514,0,0.116124,208.331,0,10000,300
-0.0932864,0.0515576,0,0.116124,208.331,0,10000,300
-0.0921061,0.0536378,0,0.116124,208.331,0,10000,300
-0.0908794,0.0556909,0,0.116124,208.331,0,10000,300
-0.0896069,0.0577161,0,0.116124,208.331,0,10000,300
-0.0882893,0.0597121,0,0.116124,208.331,0,10000,300
-0.0869272,0.0616782,0,0.116124,208.331,0,10000,300
-0.0855214,0.0636131,0,0.116124,208.331,0,10000,300
-0.0840725,0.065516,0,0.116124,208.331,0,10000,300
-0.0825813,0.067386,0,0.116124,208.331,0,10000,300
-0.0810485,0.069222,0,0.116124,208.331,0,10000,300
-0.0794749,0.0710231,0,0.116124,208.331,0,10000,300
-0.0778613,0.0727885,0,0.116124,208.331,0,10000,300
-0.0762084,0.0745172,0,0.116124,208.331,0,10000,300
-0.0745172,0.0762084,0,0.116124,208.331,0,10000,300
-0.0727885,0.0778613,0,0.116124,208.331,0,10000,300
-0.0710231,0.0794749,0,0.116124,208.331,0,10000,300
-0.069222,0.0810485,0,0.116124,208.331,0,10000,300
-0.067386,0.0825813,0,0.116124,208.331,0,10000,300
-0.065516,0.0840725,0,0.116124,208.331,0,10000,300
-0.0636131,0.0855214,0,0.116124,208.331,0,10000,300
-0.0616782,0.0869272,0,0.116124,208.331,0,10000,300
-0.0597121,0.0882893,0,0.116124,208.331,0,10000,300
-0.0577161,0.0896069,0,0.116124,208.331,0,10000,300
-0.0556909,0.0908794,0,0.116124,208.331,0,10000,300
-0.0536378,0.0921061,0,0.116124,208.331,0,10000,300
-0.0515576,0.0932864,0,0.116124,208.331,0,10000,300
-0.0494514,0.0944198,0,0.116124,208.331,0,10000,300
-0.0473204,0.0955056,0,0.116124,208.331,0,10000,300
-0.0451655,0.0965433,0,0.116124,208.331,0,10000,300
-0.0429879,0.0975324,0,0.116124,208.331,0,10000,300
-0.0407887,0.0984724,0,0.116124,208.331,0,10000,300
-0.0385689,0.0993629,0,0.116124,208.331,0,10000,300
-0.0363296,0.100203,0,0.116124,208.331,0,10000,300
-0.0340721,0.100993,0,0.116124,208.331,0,10000,300
-0.0317974,0.101732,0,0.116124,208.331,0,10000,300
-0.0295068,0.10242,0,0.116124,208.331,0,10000,300
-0.0272012,0.103056,0,0.116124,208.331,0,10000,300
-0.024882,0.103641,0,0.116124,208.331,0,10000,300
-0.0225502,0.104173,0,0.116124,208.331,0,10000,300
-0.0202071,0.104653,0,0.116124,208.331,0,10000,300
-0.0178538,0.10508,0,0.116124,208.331,0,10000,300
-0.0154915,0.105454,0,0.116124,208.331,0,10000,300
-0.0131214,0.105775,0,0.116124,208.331,0,10000,300
-0.0107447,0.106043,0,0.116124,208.331,0,10000,300
-0.00836263,0.106257,0,0.116124,208.331,0,10000,300
-0.00597632,0.106418,0,0.116124,208.331,0,10000,300
-0.00358699,0.106526,0,0.116124,208.331,0,10000,300
-0.00119586,0.106579,0,0.116124,208.331,0,10000,300
-0.0888157,0.000996553,0,0.116124,208.331,0,10000,300
-0.088771,0.00298915,0,0.116124,208.331,0,10000,300
-0.0886816,0.00498025,0,0.116124,208.331,0,10000,300
-0.0885475,0.00696884,0,0.116124,208.331,0,10000,300
-0.0883688,0.00895392,0,0.116124,208.331,0,10000,300
-0.0881457,0.0109345,0,0.116124,208.331,0,10000,300
-0.0878781,0.0129095,0,0.116124,208.331,0,10000,300
-0.0875663,0.0148781,0,0.116124,208.331,0,10000,300
-0.0872104,0.0168392,0,0.116124,208.331,0,10000,300
-0.0868107,0.0187918,0,0.116124,208.331,0,10000,300
-0.0863672,0.0207349,0,0.116124,208.331,0,10000,300
-0.0858802,0.0226676,0,0.116124,208.331,0,10000,300
-0.0853499,0.0245889,0,0.116124,208.331,0,10000,300
-0.0847767,0.0264978,0,0.116124,208.331,0,10000,300
-0.0841608,0.0283934,0,0.116124,208.331,0,10000,300
-0.0835026,0.0302746,0,0.116124,208.331,0,10000,300
-0.0828022,0.0321406,0,0.116124,208.331,0,10000,300
-0.0820602,0.0339905,0,0.116124,208.331,0,10000,300
-0.0812768,0.0358231,0,0.116124,208.331,0,10000,300
-0.0804526,0.0376378,0,0.116124,208.331,0,10000,300
-0.0795878,0.0394336,0,0.116124,208.331,0,10000,300
-0.078683,0.0412094,0,0.116124,208.331,0,10000,300
-0.0777385,0.0429645,0,0.116124,208.331,0,10000,300
-0.0767549,0.044698,0,0.116124,208.331,0,10000,300
-0.0757326,0.046409,0,0.116124,208.331,0,10000,300
-0.0746722,0.0480966,0,0.116124,208.331,0,10000,300
-0.0735742,0.04976,0,0.116124,208.331,0,10000,300
-0.0724392,0.0513983,0,0.116124,208.331,0,10000,300
-0.0712676,0.0530108,0,0.116124,208.331,0,10000,300
-0.0700602,0.0545966,0,0.116124,208.331,0,10000,300
-0.0688176,0.0561548,0,0.116124,208.331,0,10000,300
-0.0675403,0.0576848,0,0.116124,208.331,0,10000,300
-0.0662289,0.0591858,0,0.116124,208.331,0,10000,300
-0.0648842,0.0606569,0,0.116124,208.331,0,10000,300
-0.0635069,0.0620975,0,0.116124,208.331,0,10000,300
-0.0620975,0.0635069,0,0.116124,208.331,0,10000,300
-0.0606569,0.0648842,0,0.116124,208.331,0,10000,300
-0.0591858,0.0662289,0,0.116124,208.331,0,10000,300
-0.0576848,0.0675402,0,0.116124,208.331,0,10000,300
-0.0561548,0.0688176,0,0.116124,208.331,0,10000,300
-0.0545966,0.0700602,0,0.116124,208.331,0,10000,300
-0.0530108,0.0712677,0,0.116124,208.331,0,10000,300
-0.0513983,0.0724392,0,0.116124,208.331,0,10000,300
-0.04976,0.0735742,0,0.116124,208.331,0,10000,300
-0.0480966,0.0746722,0,0.116124,208.331,0,10000,300
-0.046409,0.0757326,0,0.116124,208.331,0,10000,300
-0.044698,0.0767549,0,0.116124,208.331,0,10000,300
-0.0429645,0.0777385,0,0.116124,208.331,0,10000,300
-0.0412094,0.078683,0,0.116124,208.331,0,10000,300
-0.0394336,0.0795878,0,0.116124,208.331,0,10000,300
-0.0376378,0.0804526,0,0.116124,208.331,0,10000,300
-0.0358231,0.0812768,0,0.116124,208.331,0,10000,300
-0.0339905,0.0820602,0,0.116124,208.331,0,10000,300
-0.0321406,0.0828022,0,0.116124,208.331,0,10000,300
-0.0302746,0.0835026,0,0.116124,208.331,0,10000,300
-0.0283933,0.0841608,0,0.116124,208.331,0,10000,300
-0.0264978,0.0847767,0,0.116124,208.331,0,10000,300
-0.0245889,0.0853499,0,0.116124,208.331,0,10000,300
-0.0226676,0.0858802,0,0.116124,208.331,0,10000,300
-0.0207349,0.0863672,0,0.116124,208.331,0,10000,300
-0.0187918,0.0868107,0,0.116124,208.331,0,10000,300
-0.0168392,0.0872104,0,0.116124,208.331,0,10000,300
-0.0148781,0.0875663,0,0.116124,208.331,0,10000,300
-0.0129095,0.0878782,0,0.116124,208.331,0,10000,300
-0.0109345,0.0881457,0,0.116124,208.331,0,10000,300
-0.00895392,0.0883688,0,0.116124,208.331,0,10000,300
-0.00696884,0.0885475,0,0.116124,208.331,0,10000,300
-0.00498025,0.0886816,0,0.116124,208.331,0,10000,300
-0.00298915,0.088771,0,0.116124,208.331,0,10000,300
-0.000996553,0.0888157,0,0.116124,208.331,0,10000,300
-0.0740129,0.000830458,0,0.116124,208.331,0,10000,300
-0.0739756,0.00249095,0,0.116124,208.331,0,10000,300
-0.0739011,0.0041502,0,0.116124,208.331,0,10000,300
-0.0737894,0.00580735,0,0.116124,208.331,0,10000,300
-0.0736404,0.00746158,0,0.116124,208.331,0,10000,300
-0.0734545,0.00911203,0,0.116124,208.331,0,10000,300
-0.0732316,0.0107579,0,0.116124,208.331,0,10000,300
-0.0729717,0.0123984,0,0.116124,208.331,0,10000,300
-0.0726751,0.0140326,0,0.116124,208.331,0,10000,300
-0.072342,0.0156598,0,0.116124,208.331,0,10000,300
-0.0719724,0.017279,0,0.116124,208.331,0,10000,300
-0.0715666,0.0188896,0,0.116124,208.331,0,10000,300
-0.0711247,0.0204907,0,0.116124,208.331,0,10000,300
-0.070647,0.0220814,0,0.116124,208.331,0,10000,300
-0.0701338,0.023661,0,0.116124,208.331,0,10000,300
-0.0695852,0.0252288,0,0.116124,208.331,0,10000,300
-0.0690016,0.0267838,0,0.116124,208.331,0,10000,300
-0.0683833,0.0283253,0,0.116124,208.331,0,10000,300
-0.0677305,0.0298525,0,0.116124,208.331,0,10000,300
-0.0670436,0.0313648,0,0.116124,208.331,0,10000,300
-0.066323,0.0328612,0,0.116124,208.331,0,10000,300
-0.0655689,0.0343411,0,0.116124,208.331,0,10000,300
-0.0647819,0.0358036,0,0.116124,208.331,0,10000,300
-0.0639622,0.0372482,0,0.116124,208.331,0,10000,300
-0.0631103,0.038674,0,0.116124,208.331,0,10000,300
-0.0622266,0.0400804,0,0.116124,208.331,0,10000,300
-0.0613117,0.0414665,0,0.116124,208.331,0,10000,300
-0.0603658,0.0428318,0,0.116124,208.331,0,10000,300
-0.0593895,0.0441755,0,0.116124,208.331,0,10000,300
-0.0583834,0.045497,0,0.116124,208.331,0,10000,300
-0.0573478,0.0467955,0,0.116124,208.331,0,10000,300
-0.0562834,0.0480705,0,0.116124,208.331,0,10000,300
-0.0551906,0.0493213,0,0.116124,208.331,0,10000,300
-0.05407,0.0505473,0,0.116124,208.331,0,10000,300
-0.0529222,0.0517478,0,0.116124,208.331,0,10000,300
-0.0517478,0.0529222,0,0.116124,208.331,0,10000,300
-0.0505473,0.05407,0,0.116124,208.331,0,10000,300
-0.0493213,0.0551906,0,0.116124,208.331,0,10000,300
-0.0480705,0.0562834,0,0.116124,208.331,0,10000,300
-0.0467955,0.0573478,0,0.116124,208.331,0,10000,300
-0.045497,0.0583834,0,0.116124,208.331,0,10000,300
-0.0441755,0.0593895,0,0.116124,208.331,0,10000,300
-0.0428318,0.0603658,0,0.116124,208.331,0,10000,300
-0.0414665,0.0613117,0,0.116124,208.331,0,10000,300
-0.0400804,0.0622266,0,0.116124,208.331,0,10000,300
-0.038674,0.0631103,0,0.116124,208.331,0,10000,300
-0.0372482,0.0639622,0,0.116124,208.331,0,10000,300
-0.0358036,0.0647819,0,0.116124,208.331,0,10000,300
-0.0343411,0.0655689,0,0.116124,208.331,0,10000,300
-0.0328612,0.066323,0,0.116124,208.331,0,10000,300
-0.0313648,0.0670436,0,0.116124,208.331,0,10000,300
-0.0298525,0.0677305,0,0.116124,208.331,0,10000,300
-0.0283253,0.0683833,0,0.116124,208.331,0,10000,300
-0.0267838,0.0690016,0,0.116124,208.331,0,10000,300
-0.0252288,0.0695852,0,0.116124,208.331,0,10000,300
-0.023661,0.0701338,0,0.116124,208.331,0,10000,300
-0.0220814,0.070647,0,0.116124,208.331,0,10000,300
-0.0204907,0.0711247,0,0.116124,208.331,0,10000,300
-0.0188896,0.0715666,0,0.116124,208.331,0,10000,300
-0.017279,0.0719724,0,0.116124,208.331,0,10000,300
-0.0156598,0.072342,0,0.116124,208.331,0,10000,300
-0.0140326,0.0726751,0,0.116124,208.331,0,10000,300
-0.0123984,0.0729717,0,0.116124,208.331,0,10000,300
-0.0107579,0.0732316,0,0.116124,208.331,0,10000,300
-0.00911204,0.0734545,0,0.116124,208.331,0,10000,300
-0.00746158,0.0736404,0,0.116124,208.331,0,10000,300
-0.00580735,0.0737894,0,0.116124,208.331,0,10000,300
-0.0041502,0.0739011,0,0.116124,208.331,0,10000,300
-0.00249095,0.0739756,0,0.116124,208.331,0,10000,300
-0.000830458,0.0740129,0,0.116124,208.331,0,10000,300
-0.0616771,0.000692045,0,0.116124,208.331,0,10000,300
-0.0616461,0.00207579,0,0.116124,208.331,0,10000,300
-0.061584,0.00345848,0,0.116124,208.331,0,10000,300
-0.0614909,0.00483944,0,0.116124,208.331,0,10000,300
-0.0613668,0.00621796,0,0.116124,208.331,0,10000,300
-0.0612118,0.00759334,0,0.116124,208.331,0,10000,300
-0.061026,0.0089649,0,0.116124,208.331,0,10000,300
-0.0608096,0.0103319,0,0.116124,208.331,0,10000,300
-0.0605624,0.0116938,0,0.116124,208.331,0,10000,300
-0.0602848,0.0130497,0,0.116124,208.331,0,10000,300
-0.0599768,0.0143991,0,0.116124,208.331,0,10000,300
-0.0596386,0.0157413,0,0.116124,208.331,0,10000,300
-0.0592703,0.0170755,0,0.116124,208.331,0,10000,300
-0.0588723,0.0184011,0,0.116124,208.331,0,10000,300
-0.0584446,0.0197175,0,0.116124,208.331,0,10000,300
-0.0579875,0.0210239,0,0.116124,208.331,0,10000,300
-0.0575011,0.0223197,0,0.116124,208.331,0,10000,300
-0.0569859,0.0236043,0,0.116124,208.331,0,10000,300
-0.0564419,0.024877,0,0.116124,208.331,0,10000,300
-0.0558695,0.0261372,0,0.116124,208.331,0,10000,300
-0.0552689,0.0273842,0,0.116124,208.331,0,10000,300
-0.0546405,0.0286175,0,0.116124,208.331,0,10000,300
-0.0539847,0.0298363,0,0.116124,208.331,0,10000,300
-0.0533016,0.0310401,0,0.116124,208.331,0,10000,300
-0.0525917,0.0322282,0,0.116124,208.331,0,10000,300
-0.0518553,0.0334002,0,0.116124,208.331,0,10000,300
-0.0510928,0.0345553,0,0.116124,208.331,0,10000,300
-0.0503046,0.035693,0,0.116124,208.331,0,10000,300
-0.0494911,0.0368128,0,0.116124,208.331,0,10000,300
-0.0486526,0.037914,0,0.116124,208.331,0,10000,300
-0.0477897,0.0389961,0,0.116124,208.331,0,10000,300
-0.0469026,0.0400586,0,0.116124,208.331,0,10000,300
-0.045992,0.0411009,0,0.116124,208.331,0,10000,300
-0.0450582,0.0421226,0,0.116124,208.331,0,10000,300
-0.0441017,0.043123,0,0.116124,208.331,0,10000,300
-0.043123,0.0441017,0,0.116124,208.331,0,10000,300
-0.0421226,0.0450582,0,0.116124,208.331,0,10000,300
-0.0411009,0.045992,0,0.116124,208.331,0,10000,300
-0.0400586,0.0469026,0,0.116124,208.331,0,10000,300
-0.0389961,0.0477897,0,0.116124,208.331,0,10000,300
-0.037914,0.0486526,0,0.116124,208.331,0,10000,300
-0.0368128,0.0494911,0,0.116124,208.331,0,10000,300
-0.035693,0.0503047,0,0.116124,208.331,0,10000,300
-0.0345553,0.0510929,0,0.116124,208.331,0,10000,300
-0.0334002,0.0518553,0,0.116124,208.331,0,10000,300
-0.0322282,0.0525917,0,0.116124,208.331,0,10000,300
-0.0310401,0.0533016,0,0.116124,208.331,0,10000,300
-0.0298363,0.0539847,0,0.116124,208.331,0,10000,300
-0.0286175,0.0546406,0,0.116124,208.331,0,10000,300
-0.0273842,0.0552689,0,0.116124,208.331,0,10000,300
-0.0261372,0.0558695,0,0.116124,208.331,0,10000,300
-0.024877,0.0564419,0,0.116124,208.331,0,10000,300
-0.0236043,0.0569859,0,0.116124,208.331,0,10000,300
-0.0223197,0.0575011,0,0.116124,208.331,0,10000,300
-0.0210239,0.0579874,0,0.116124,208.331,0,10000,300
-0.0197175,0.0584446,0,0.116124,208.331,0,10000,300
-0.0184011,0.0588723,0,0.116124,208.331,0,10000,300
-0.0170755,0.0592703,0,0.116124,208.331,0,10000,300
-0.0157413,0.0596386,0,0.116124,208.331,0,10000,300
-0.0143991,0.0599768,0,0.116124,208.331,0,10000,300
-0.0130498,0.0602848,0,0.116124,208.331,0,10000,300
-0.0116938,0.0605624,0,0.116124,208.331,0,10000,300
-0.0103319,0.0608096,0,0.116124,208.331,0,10000,300
-0.00896491,0.061026,0,0.116124,208.331,0,10000,300
-0.00759334,0.0612118,0,0.116124,208.331,0,10000,300
-0.00621796,0.0613668,0,0.116124,208.331,0,10000,300
-0.00483944,0.0614909,0,0.116124,208.331,0,10000,300
-0.00345848,0.061584,0,0.116124,208.331,0,10000,300
-0.00207579,0.0616461,0,0.116124,208.331,0,10000,300
-0.000692045,0.0616771,0,0.116124,208.331,0,10000,300
-0.0513974,0.000576703,0,0.116124,208.331,0,10000,300
-0.0513715,0.00172981,0,0.116124,208.331,0,10000,300
-0.0513197,0.00288205,0,0.116124,208.331,0,10000,300
-0.0512422,0.00403285,0,0.116124,208.331,0,10000,300
-0.0511388,0.00518161,0,0.116124,208.331,0,10000,300
-0.0510096,0.00632776,0,0.116124,208.331,0,10000,300
-0.0508548,0.00747072,0,0.116124,208.331,0,10000,300
-0.0506744,0.00860991,0,0.116124,208.331,0,10000,300
-0.0504684,0.00974479,0,0.116124,208.331,0,10000,300
-0.0502371,0.0108747,0,0.116124,208.331,0,10000,300
-0.0499804,0.0119992,0,0.116124,208.331,0,10000,300
-0.0496986,0.0131177,0,0.116124,208.331,0,10000,300
-0.0493917,0.0142295,0,0.116124,208.331,0,10000,300
-0.04906,0.0153342,0,0.116124,208.331,0,10000,300
-0.0487036,0.0164312,0,0.116124,208.331,0,10000,300
-0.0483227,0.0175199,0,0.116124,208.331,0,10000,300
-0.0479174,0.0185997,0,0.116124,208.331,0,10000,300
-0.047488,0.0196702,0,0.116124,208.331,0,10000,300
-0.0470346,0.0207307,0,0.116124,208.331,0,10000,300
-0.0465577,0.0217809,0,0.116124,208.331,0,10000,300
-0.0460572,0.0228201,0,0.116124,208.331,0,10000,300
-0.0455336,0.0238478,0,0.116124,208.331,0,10000,300
-0.044987,0.0248635,0,0.116124,208.331,0,10000,300
-0.0444178,0.0258666,0,0.116124,208.331,0,10000,300
-0.0438262,0.0268567,0,0.116124,208.331,0,10000,300
-0.0432126,0.0278334,0,0.116124,208.331,0,10000,300
-0.0425772,0.028796,0,0.116124,208.331,0,10000,300
-0.0419204,0.0297441,0,0.116124,208.331,0,10000,300
-0.0412424,0.0306772,0,0.116124,208.331,0,10000,300
-0.0405437,0.0315949,0,0.116124,208.331,0,10000,300
-0.0398245,0.0324966,0,0.116124,208.331,0,10000,300
-0.0390853,0.033382,0,0.116124,208.331,0,10000,300
-0.0383264,0.0342506,0,0.116124,208.331,0,10000,300
-0.0375483,0.035102,0,0.116124,208.331,0,10000,300
-0.0367512,0.0359357,0,0.116124,208.331,0,10000,300
-0.0359357,0.0367512,0,0.116124,208.331,0,10000,300
-0.035102,0.0375483,0,0.116124,208.331,0,10000,300
-0.0342506,0.0383264,0,0.116124,208.331,0,10000,300
-0.033382,0.0390853,0,0.116124,208.331,0,10000,300
-0.0324966,0.0398245,0,0.116124,208.331,0,10000,300
-0.0315949,0.0405437,0,0.116124,208.331,0,10000,300
-0.0306772,0.0412424,0,0.116124,208.331,0,10000,300
-0.0297441,0.0419204,0,0.116124,208.331,0,10000,300
